marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,p_outcome,emp_var_rate,cons_price_idx,euribor_3m,deposit,job_categories,age_categories
divorced,university_degree,1,0,telephone,may,monday,125,2,0,unknown,4,2,5.0,0,management,30-50
married,high_school,1,1,telephone,may,monday,286,2,0,unknown,4,2,5.0,0,admin,30-50
divorced,professional_course,0,1,telephone,may,monday,206,2,0,unknown,4,2,5.0,0,technician,50-60
married,basic_4y,1,0,telephone,may,monday,164,2,0,unknown,4,2,5.0,0,blue-collar,30-50
single,professional_course,1,0,telephone,may,monday,98,2,0,unknown,4,2,5.0,0,technician,30-50
married,professional_course,0,0,telephone,may,monday,446,2,0,unknown,4,2,5.0,0,self-employed,30-50
divorced,high_school,0,1,telephone,may,monday,742,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,monday,120,2,0,unknown,4,2,5.0,0,admin,30-50
divorced,high_school,0,0,telephone,may,monday,122,3,0,unknown,4,2,5.0,0,services,30-50
married,unknown,0,0,telephone,may,monday,362,4,0,unknown,4,2,5.0,0,unknown,30-50
single,high_school,0,0,telephone,may,monday,357,2,0,unknown,4,2,5.0,0,services,30-50
divorced,high_school,0,1,telephone,may,monday,200,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,professional_course,0,0,telephone,may,monday,107,2,0,unknown,4,2,5.0,0,retired,50-60
married,unknown,1,0,telephone,may,monday,267,2,0,unknown,4,2,5.0,0,unknown,30-50
married,high_school,1,0,telephone,may,monday,248,2,0,unknown,4,2,5.0,0,admin,30-50
married,basic_6y,1,0,telephone,may,monday,215,2,0,unknown,4,2,5.0,0,admin,30-50
married,unknown,0,0,telephone,may,monday,209,2,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,basic_4y,1,1,telephone,may,monday,205,2,0,unknown,4,2,5.0,0,housemaid,50-60
married,university_degree,1,0,telephone,may,monday,261,3,0,unknown,4,2,5.0,0,admin,30-50
married,basic_4y,1,0,telephone,may,monday,83,2,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,university_degree,1,0,telephone,may,monday,106,3,0,unknown,4,2,5.0,0,management,50-60
single,university_degree,0,0,telephone,may,monday,106,2,0,unknown,4,2,5.0,0,admin,under_the_30
married,high_school,0,0,telephone,may,monday,108,2,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,0,telephone,may,monday,214,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,university_degree,1,0,telephone,may,monday,358,2,0,unknown,4,2,5.0,0,management,30-50
single,basic_9y,0,0,telephone,may,monday,453,2,0,unknown,4,2,5.0,0,admin,30-50
divorced,high_school,0,0,telephone,may,monday,364,2,0,unknown,4,2,5.0,0,admin,30-50
married,basic_6y,0,0,telephone,may,monday,136,2,0,unknown,4,2,5.0,0,retired,50-60
married,basic_9y,0,0,telephone,may,monday,173,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,monday,241,2,0,unknown,4,2,5.0,0,services,30-50
single,basic_9y,1,0,telephone,may,monday,224,3,0,unknown,4,2,5.0,0,management,50-60
single,basic_6y,1,1,telephone,may,monday,148,2,0,unknown,4,2,5.0,0,admin,50-60
single,unknown,0,0,telephone,may,monday,230,2,0,unknown,4,2,5.0,0,technician,30-50
married,basic_6y,0,0,telephone,may,monday,199,3,0,unknown,4,2,5.0,0,services,30-50
married,professional_course,1,1,telephone,may,monday,196,2,0,unknown,4,2,5.0,0,technician,50-60
single,professional_course,0,0,telephone,may,monday,111,4,0,unknown,4,2,5.0,0,housemaid,30-50
single,university_degree,1,0,telephone,may,monday,231,3,0,unknown,4,2,5.0,0,admin,under_the_30
married,high_school,0,0,telephone,may,monday,316,3,0,unknown,4,2,5.0,0,admin,30-50
married,basic_9y,0,0,telephone,may,monday,240,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,monday,669,3,0,unknown,4,2,5.0,0,admin,30-50
single,high_school,1,0,telephone,may,monday,425,2,0,unknown,4,2,5.0,0,services,under_the_30
married,basic_9y,1,0,telephone,may,monday,121,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,monday,174,5,0,unknown,4,2,5.0,0,management,30-50
single,university_degree,0,1,telephone,may,monday,88,5,0,unknown,4,2,5.0,0,self-employed,50-60
married,high_school,1,0,telephone,may,monday,313,3,0,unknown,4,2,5.0,0,services,30-50
married,high_school,1,0,telephone,may,monday,135,4,0,unknown,4,2,5.0,0,entrepreneur,30-50
single,professional_course,1,0,telephone,may,monday,152,2,0,unknown,4,2,5.0,0,technician,30-50
single,high_school,1,1,telephone,may,monday,402,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,1,0,telephone,may,monday,221,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,university_degree,0,0,telephone,may,monday,213,2,0,unknown,4,2,5.0,0,management,30-50
married,professional_course,1,0,telephone,may,monday,144,3,0,unknown,4,2,5.0,0,management,50-60
single,high_school,1,0,telephone,may,monday,158,3,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,0,0,telephone,may,monday,220,3,0,unknown,4,2,5.0,0,admin,30-50
married,unknown,1,0,telephone,may,monday,325,2,0,unknown,4,2,5.0,0,unknown,50-60
divorced,basic_4y,1,0,telephone,may,monday,254,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,high_school,1,0,telephone,may,monday,503,2,0,unknown,4,2,5.0,0,technician,50-60
divorced,professional_course,0,0,telephone,may,monday,680,2,0,unknown,4,2,5.0,0,services,50-60
single,basic_9y,1,0,telephone,may,monday,421,4,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,monday,130,3,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,basic_4y,0,0,telephone,may,monday,164,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,basic_6y,0,0,telephone,may,monday,174,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,professional_course,0,0,telephone,may,monday,113,2,0,unknown,4,2,5.0,0,technician,50-60
married,university_degree,0,0,telephone,may,monday,195,2,0,unknown,4,2,5.0,0,management,30-50
married,high_school,1,0,telephone,may,monday,347,3,0,unknown,4,2,5.0,0,services,30-50
married,university_degree,1,0,telephone,may,monday,208,2,0,unknown,4,2,5.0,0,admin,50-60
single,university_degree,0,0,telephone,may,monday,404,4,0,unknown,4,2,5.0,0,unemployed,30-50
single,high_school,0,0,telephone,may,monday,396,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,monday,98,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,monday,229,3,0,unknown,4,2,5.0,0,services,30-50
married,basic_4y,1,0,telephone,may,monday,350,2,0,unknown,4,2,5.0,0,entrepreneur,50-60
divorced,high_school,0,0,telephone,may,tuesday,88,3,0,unknown,4,2,5.0,0,unemployed,30-50
married,university_degree,1,0,telephone,may,tuesday,379,2,0,unknown,4,2,5.0,0,management,50-60
married,high_school,1,0,telephone,may,tuesday,168,3,0,unknown,4,2,5.0,0,technician,30-50
married,basic_4y,1,0,telephone,may,tuesday,190,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,tuesday,158,1,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,0,0,telephone,may,tuesday,210,1,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,1,0,telephone,may,tuesday,102,1,0,unknown,4,2,5.0,0,self-employed,30-50
divorced,basic_9y,0,0,telephone,may,tuesday,306,1,0,unknown,4,2,5.0,0,admin,50-60
married,basic_9y,1,0,telephone,may,tuesday,64,1,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,high_school,0,0,telephone,may,tuesday,218,1,0,unknown,4,2,5.0,0,management,50-60
married,basic_9y,0,0,telephone,may,tuesday,77,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,1,telephone,may,tuesday,54,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,high_school,1,0,telephone,may,tuesday,344,1,0,unknown,4,2,5.0,0,admin,30-50
single,basic_9y,1,0,telephone,may,tuesday,195,1,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,high_school,0,0,telephone,may,tuesday,202,1,0,unknown,4,2,5.0,0,services,30-50
married,unknown,0,0,telephone,may,tuesday,286,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_6y,1,0,telephone,may,tuesday,278,1,0,unknown,4,2,5.0,0,technician,30-50
single,university_degree,0,0,telephone,may,tuesday,189,1,0,unknown,4,2,5.0,0,admin,30-50
married,basic_9y,0,0,telephone,may,tuesday,83,1,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,1,1,telephone,may,tuesday,18,1,0,unknown,4,2,5.0,0,admin,30-50
single,unknown,0,0,telephone,may,tuesday,184,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,1,0,telephone,may,tuesday,235,1,0,unknown,4,2,5.0,0,admin,30-50
single,university_degree,0,0,telephone,may,tuesday,290,1,0,unknown,4,2,5.0,0,management,30-50
single,unknown,0,0,telephone,may,tuesday,133,1,0,unknown,4,2,5.0,0,student,30-50
married,basic_4y,1,1,telephone,may,tuesday,318,1,0,unknown,4,2,5.0,0,management,50-60
married,university_degree,0,0,telephone,may,tuesday,402,1,0,unknown,4,2,5.0,0,self-employed,30-50
married,basic_6y,1,1,telephone,may,tuesday,501,4,0,unknown,4,2,5.0,0,housemaid,30-50
single,unknown,1,1,telephone,may,tuesday,1201,1,0,unknown,4,2,5.0,1,unknown,under_the_30
married,high_school,1,0,telephone,may,tuesday,1030,1,0,unknown,4,2,5.0,1,services,30-50
unknown,university_degree,0,0,telephone,may,tuesday,253,1,0,unknown,4,2,5.0,0,retired,50-60
married,high_school,0,0,telephone,may,tuesday,149,1,0,unknown,4,2,5.0,0,management,50-60
married,university_degree,0,0,telephone,may,tuesday,144,1,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,0,0,telephone,may,tuesday,69,1,0,unknown,4,2,5.0,0,admin,30-50
married,basic_9y,0,0,telephone,may,tuesday,243,1,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,0,0,telephone,may,tuesday,769,2,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,0,0,telephone,may,tuesday,135,3,0,unknown,4,2,5.0,0,services,50-60
divorced,basic_4y,0,0,telephone,may,tuesday,231,1,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,university_degree,1,1,telephone,may,tuesday,442,2,0,unknown,4,2,5.0,0,self-employed,30-50
married,basic_9y,0,0,telephone,may,tuesday,199,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,high_school,0,0,telephone,may,tuesday,455,1,0,unknown,4,2,5.0,0,services,50-60
married,high_school,1,0,telephone,may,tuesday,124,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,tuesday,424,1,0,unknown,4,2,5.0,0,unemployed,30-50
married,basic_4y,0,0,telephone,may,tuesday,43,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,tuesday,154,1,0,unknown,4,2,5.0,0,entrepreneur,30-50
divorced,basic_6y,0,0,telephone,may,tuesday,393,1,0,unknown,4,2,5.0,0,services,50-60
married,high_school,1,0,telephone,may,tuesday,203,2,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,0,1,telephone,may,tuesday,140,2,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,1,0,telephone,may,tuesday,326,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,tuesday,483,1,0,unknown,4,2,5.0,0,admin,30-50
married,basic_4y,0,1,telephone,may,tuesday,259,1,0,unknown,4,2,5.0,0,technician,50-60
married,basic_9y,0,0,telephone,may,tuesday,227,1,0,unknown,4,2,5.0,0,blue-collar,30-50
unknown,basic_4y,0,0,telephone,may,tuesday,673,1,0,unknown,4,2,5.0,0,retired,50-60
married,basic_4y,1,0,telephone,may,tuesday,576,1,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,basic_4y,1,1,telephone,may,tuesday,180,2,0,unknown,4,2,5.0,0,blue-collar,50-60
single,basic_9y,1,1,telephone,may,tuesday,90,1,0,unknown,4,2,5.0,0,self-employed,30-50
married,high_school,0,0,telephone,may,tuesday,505,1,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,1,0,telephone,may,tuesday,245,1,0,unknown,4,2,5.0,0,services,under_the_30
single,university_degree,1,0,telephone,may,tuesday,186,1,0,unknown,4,2,5.0,0,technician,30-50
married,basic_4y,1,0,telephone,may,tuesday,208,1,0,unknown,4,2,5.0,0,blue-collar,50-60
married,basic_4y,0,0,telephone,may,tuesday,623,1,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,basic_4y,0,0,telephone,may,tuesday,180,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,0,0,telephone,may,tuesday,496,3,0,unknown,4,2,5.0,0,management,30-50
married,basic_4y,1,0,telephone,may,tuesday,118,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,tuesday,102,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_6y,0,0,telephone,may,tuesday,342,1,0,unknown,4,2,5.0,0,management,50-60
married,professional_course,1,0,telephone,may,tuesday,225,1,0,unknown,4,2,5.0,0,technician,30-50
married,unknown,1,0,telephone,may,tuesday,185,3,0,unknown,4,2,5.0,0,unknown,50-60
married,high_school,0,0,telephone,may,tuesday,276,1,0,unknown,4,2,5.0,0,services,30-50
divorced,university_degree,0,0,telephone,may,tuesday,87,1,0,unknown,4,2,5.0,0,self-employed,30-50
married,basic_9y,0,0,telephone,may,tuesday,744,1,0,unknown,4,2,5.0,0,self-employed,30-50
single,university_degree,1,0,telephone,may,tuesday,262,1,0,unknown,4,2,5.0,0,self-employed,30-50
single,professional_course,1,1,telephone,may,tuesday,271,1,0,unknown,4,2,5.0,0,services,under_the_30
married,unknown,0,0,telephone,may,tuesday,141,1,0,unknown,4,2,5.0,0,services,50-60
married,professional_course,1,0,telephone,may,tuesday,198,2,0,unknown,4,2,5.0,0,technician,30-50
married,basic_9y,1,0,telephone,may,tuesday,150,1,0,unknown,4,2,5.0,0,housemaid,30-50
married,professional_course,0,0,telephone,may,tuesday,241,1,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,university_degree,0,0,telephone,may,tuesday,196,1,0,unknown,4,2,5.0,0,admin,30-50
married,unknown,1,0,telephone,may,tuesday,149,1,0,unknown,4,2,5.0,0,management,30-50
married,professional_course,0,1,telephone,may,tuesday,264,1,0,unknown,4,2,5.0,0,technician,30-50
married,university_degree,0,0,telephone,may,tuesday,246,1,0,unknown,4,2,5.0,0,housemaid,under_the_30
divorced,basic_9y,0,0,telephone,may,tuesday,309,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,tuesday,140,1,0,unknown,4,2,5.0,0,management,30-50
married,basic_9y,0,0,telephone,may,tuesday,175,1,0,unknown,4,2,5.0,0,admin,30-50
married,unknown,0,0,telephone,may,tuesday,136,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,professional_course,0,0,telephone,may,tuesday,1623,1,0,unknown,4,2,5.0,1,technician,30-50
married,basic_4y,0,1,telephone,may,tuesday,50,1,0,unknown,4,2,5.0,0,technician,50-60
married,basic_4y,0,0,telephone,may,tuesday,101,1,0,unknown,4,2,5.0,0,technician,50-60
married,basic_4y,0,1,telephone,may,tuesday,144,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,tuesday,238,1,0,unknown,4,2,5.0,0,technician,50-60
single,basic_9y,1,0,telephone,may,tuesday,354,1,0,unknown,4,2,5.0,0,student,under_the_30
married,university_degree,0,0,telephone,may,tuesday,451,2,0,unknown,4,2,5.0,0,management,60-75
married,university_degree,1,0,telephone,may,tuesday,159,1,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,0,telephone,may,tuesday,170,1,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,0,0,telephone,may,tuesday,243,1,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,0,telephone,may,tuesday,141,2,0,unknown,4,2,5.0,0,management,50-60
single,basic_4y,1,0,telephone,may,tuesday,112,1,0,unknown,4,2,5.0,0,unemployed,30-50
married,basic_4y,0,0,telephone,may,tuesday,262,2,0,unknown,4,2,5.0,0,housemaid,50-60
married,basic_6y,0,1,telephone,may,tuesday,53,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,basic_9y,0,0,telephone,may,tuesday,134,1,0,unknown,4,2,5.0,0,admin,30-50
divorced,high_school,0,0,telephone,may,tuesday,204,4,0,unknown,4,2,5.0,0,technician,30-50
married,university_degree,1,0,telephone,may,tuesday,678,1,0,unknown,4,2,5.0,0,self-employed,50-60
single,basic_9y,1,0,telephone,may,tuesday,182,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,tuesday,162,1,0,unknown,4,2,5.0,0,services,30-50
married,high_school,1,1,telephone,may,tuesday,177,1,0,unknown,4,2,5.0,0,admin,30-50
married,basic_6y,0,0,telephone,may,tuesday,27,1,0,unknown,4,2,5.0,0,management,30-50
married,professional_course,1,0,telephone,may,tuesday,699,3,0,unknown,4,2,5.0,0,management,50-60
married,basic_4y,1,0,telephone,may,tuesday,358,1,0,unknown,4,2,5.0,0,admin,50-60
married,university_degree,0,0,telephone,may,tuesday,1677,1,0,unknown,4,2,5.0,1,management,30-50
married,professional_course,1,0,telephone,may,tuesday,310,1,0,unknown,4,2,5.0,0,management,30-50
divorced,high_school,0,0,telephone,may,tuesday,47,1,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,1,0,telephone,may,tuesday,379,1,0,unknown,4,2,5.0,0,admin,under_the_30
divorced,basic_4y,0,0,telephone,may,tuesday,30,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,basic_9y,0,0,telephone,may,tuesday,472,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,unknown,0,0,telephone,may,tuesday,113,1,0,unknown,4,2,5.0,0,unknown,50-60
married,basic_4y,0,0,telephone,may,tuesday,114,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,0,0,telephone,may,tuesday,116,1,0,unknown,4,2,5.0,0,retired,50-60
married,unknown,0,0,telephone,may,tuesday,448,1,0,unknown,4,2,5.0,0,management,30-50
single,high_school,0,1,telephone,may,tuesday,264,1,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,1,0,telephone,may,tuesday,169,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_4y,0,0,telephone,may,tuesday,145,1,0,unknown,4,2,5.0,0,retired,30-50
married,unknown,1,0,telephone,may,tuesday,288,1,0,unknown,4,2,5.0,0,unknown,30-50
married,basic_6y,1,1,telephone,may,tuesday,381,1,0,unknown,4,2,5.0,0,management,50-60
single,university_degree,0,0,telephone,may,tuesday,215,1,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,0,telephone,may,tuesday,278,1,0,unknown,4,2,5.0,0,technician,30-50
married,professional_course,0,0,telephone,may,tuesday,188,2,0,unknown,4,2,5.0,0,housemaid,30-50
married,unknown,1,0,telephone,may,tuesday,174,2,0,unknown,4,2,5.0,0,technician,50-60
married,university_degree,1,0,telephone,may,tuesday,226,2,0,unknown,4,2,5.0,0,technician,30-50
married,basic_9y,0,0,telephone,may,tuesday,111,2,0,unknown,4,2,5.0,0,unemployed,30-50
married,basic_9y,0,0,telephone,may,tuesday,157,2,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,0,0,telephone,may,tuesday,46,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,professional_course,1,0,telephone,may,tuesday,349,1,0,unknown,4,2,5.0,0,technician,30-50
divorced,university_degree,1,0,telephone,may,tuesday,325,1,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,0,telephone,may,tuesday,233,2,0,unknown,4,2,5.0,0,admin,50-60
married,basic_6y,1,0,telephone,may,tuesday,531,1,0,unknown,4,2,5.0,0,admin,50-60
married,university_degree,0,0,telephone,may,tuesday,153,1,0,unknown,4,2,5.0,0,entrepreneur,50-60
married,basic_9y,0,0,telephone,may,tuesday,198,1,0,unknown,4,2,5.0,0,admin,30-50
divorced,high_school,1,0,telephone,may,tuesday,568,1,0,unknown,4,2,5.0,0,services,50-60
married,high_school,1,0,telephone,may,tuesday,918,1,0,unknown,4,2,5.0,1,services,30-50
married,university_degree,0,0,telephone,may,tuesday,82,1,0,unknown,4,2,5.0,0,entrepreneur,30-50
single,university_degree,0,0,telephone,may,tuesday,198,3,0,unknown,4,2,5.0,0,technician,30-50
single,unknown,1,0,telephone,may,tuesday,211,1,0,unknown,4,2,5.0,0,unknown,60-75
married,university_degree,1,0,telephone,may,tuesday,120,1,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,1,0,telephone,may,tuesday,269,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,tuesday,128,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,tuesday,166,2,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,university_degree,1,0,telephone,may,tuesday,211,1,0,unknown,4,2,5.0,0,management,30-50
married,basic_9y,1,1,telephone,may,tuesday,369,1,0,unknown,4,2,5.0,0,services,50-60
married,high_school,1,0,telephone,may,tuesday,91,1,0,unknown,4,2,5.0,0,entrepreneur,50-60
